Player,Year,Pos,Archetype,DBPM,mean,BPM,RAPM
CHRISTI THOMAS,2010,PowerF,Roller/Cutter,2.932649350960949,-4.209438590114794,2.307566724111757,3.2221967222407253
ASHLEY WALKER,2009,PowerF,Interior Primary Option,2.9292608073659383,-5.667243868089899,-5.379394551480649,-14.498120782623467
YOLANDA GRIFFITH,2008,PowerF,Interior Primary Option,2.921261056516875,5.7320879556478905,-1.4556701410256911,3.136941039544113
JESSIE HICKS,2000,PowerF,Roller/Cutter,2.9208287676290947,-13.122657076352972,-7.000704743261718,-21.486095570624375
CHANDRA JOHNSON,2003,C,Spot-up Shooter,2.92021213457107,-7.538529759955181,-9.40584897558971,-13.218239006357496
SANCHO LYTTLE,2016,F,Roller/Cutter,2.9173873271719097,8.385499350581503,-0.08299132971916512,7.696179255716658
MARGO DYDEK,2005,C,Roller/Cutter,2.9114535332524802,7.489870212111733,1.42499746530582,8.229258995218288
ADIA BARNES,2002,F,Roller/Cutter,2.8997089424381826,6.909502516724293,-2.601901583511918,-0.00856146590837259
COURTNEY PARIS,2019,C,Roller/Cutter,2.89379429542195,-3.4393950614910995,6.864424509537118,-3.8659168091497085
ARMINTIE HERRINGTON,2013,G,Roller/Cutter,2.8879313507623805,4.469250518960586,1.1356062544883438,2.220200858929505
LINDA FROHLICH,2007,PowerF,Secondary Creator/Distributor,2.8849122999996033,-13.089704098622787,-14.350076429962831,-46.43226031118622
ARMINTIE HERRINGTON,2014,G,Roller/Cutter,2.879102281327398,5.498368265141566,-0.13264485847849006,2.787708152289297
JAZMINE JONES,2022,G,Secondary Creator/Distributor,2.8696426637691284,-20.84613010900146,-8.01335744616934,-47.537744124371486
TAMIKA CATCHINGS,2009,F,Primary On-Ball Creator,2.8501596476311915,3.5905731758790087,3.0944198400875855,3.760183060416429
MICHELLE CAMPBELL,2000,C,Secondary Creator/Distributor,2.8468351290250653,-12.982107139824643,-12.53251149492222,-48.28330936733951
TIFFANY JACKSON,2013,F,Roller/Cutter,2.8454771360629008,-2.726618469727371,-1.6532009109099302,-5.30714704948309
CHANTE BLACK,2012,C,Roller/Cutter,2.8453275362109607,-1.4280320938871571,-1.8282609465337791,-1.3289951764110792
JENNIFER HAMSON,2015,C,Roller/Cutter,2.8440088682708087,0.3644656750086225,-6.861323116709217,1.7729768976305684
AWAK KUIER,2022,F,Roller/Cutter,2.821248742243381,4.213066663983127,-5.157694334526994,-1.6178501547759279
ARELLA GUIRANTES,2023,G,Secondary Creator/Distributor,2.8212358402511772,-11.207719249586589,-9.493539813487667,-53.58911603414783
KRISTI CIRONE,2009,G,Secondary Creator/Distributor,2.8030726693312507,13.3636700233995,-6.985538923544473,19.988838775386174
NOELLE QUINN,2016,G,Secondary Creator/Distributor,2.7908905462471867,3.2800439604054623,-1.7812636004817706,0.4965801090383959
CIERRA BURDICK,2015,F,Roller/Cutter,2.78755007370817,1.4222311164186552,-2.188902987771178,4.561042137688496
AMY HERRIG,2002,C,Roller/Cutter,2.783216077063817,1.544288343269537,-0.5026459850583782,7.743775275945498
DONNA HARRINGTON,2000,F,Roller/Cutter,2.78316517034083,1.3828494347070477,-9.506876705758739,-1.930385953986528
LUCIENNE BERTHIEU,2003,PowerF,Interior Primary Option,2.7775572571898643,12.096762071457803,2.853426260475564,16.3227936685609
TAMIKA CATCHINGS,2006,F,Primary On-Ball Creator,2.774885379077551,9.911725879523273,7.3042328481081435,17.36460417916412
AERIAL POWERS,2018,G,Secondary Creator/Distributor,2.759994476082789,5.958279853118931,-6.927400257115091,-6.617239123148547
HEIDI BURGE,1997,PowerF,Roller/Cutter,2.7329662918953463,7.052860651473221,-4.260122644672368,13.240297370591943
BELLA ALARIE,2020,PowerF,Roller/Cutter,2.7294283740085787,-2.8898464960763177,-6.468660550439484,-14.118957329963184
MONICA WRIGHT,2016,G,Secondary Creator/Distributor,2.7230592581337865,-1.9233293479518896,-4.930554939188432,10.440060855326621
NIKKI GREENE,2015,PowerF,Roller/Cutter,2.712885813471392,-11.410223775894371,-7.5018486912411255,-35.54273574259109
AMY ATWELL,2024,F,Spot-up Shooter,2.7102786139589985,-20.832302572974218,-8.45555405845173,-42.41744318575602
REBECCA ALLEN,2015,SG,Secondary Creator/Distributor,2.691648254161983,19.555858241773738,-10.454658885387191,-6.943599798356786
QUACY BARNES,1998,C,Roller/Cutter,2.684850858476812,3.738750222488812,-1.0924220714198802,5.431590907638852
TIFFANY BIAS,2014,G,Secondary Creator/Distributor,2.663739457865892,-29.279491706176536,-5.99756495076562,-37.52043883671778
KIAH STOKES,2015,C,Roller/Cutter,2.6625986991428636,7.030507379457967,0.44985947033270435,7.297159481877197
ARICA CARTER,2019,G,Secondary Creator/Distributor,2.6584843846800945,-10.040731745487475,1.527013150712727,-10.239601530253875
KELSEY GRIFFIN,2014,F,Roller/Cutter,2.6530177262274117,6.25591626932698,-0.09139241693518141,10.015302110929373
ANDREA NAGY,2002,G,Secondary Creator/Distributor,2.6520464135882373,-4.052435967868389,-2.185610822332333,-10.68714483938592
HELEN DARLING,2005,G,Secondary Creator/Distributor,2.6445394774097726,2.766519022380017,-2.989010467769259,-2.607031244693632
MERY ANDRADE,2001,F,Secondary Creator/Distributor,2.6441690708768255,9.30887492182796,0.4348387367915829,10.211904646979683
ALEXIS HORNBUCKLE,2010,G,Secondary Creator/Distributor,2.640169799230983,0.2655254760113715,-0.9075482300599917,-10.021356009801305
YOLANDA MOORE,1999,PowerF,Roller/Cutter,2.635398229579412,-5.194746921928415,-4.576438050602813,-19.677059334831313
CHELSEA HOPKINS,2017,G,Secondary Creator/Distributor,2.6332310135528636,-2.8584208329720067,,
MARIA STEPANOVA,1999,C,Interior Primary Option,2.6310827372403365,7.8446298739415825,-4.410311651797134,4.109150321830587
LA'TANGELA ATKINSON,2008,SG,Roller/Cutter,2.611383360685134,3.1479503570467315,4.883458422849724,-16.065001709878896
TAMMY SUTTON-BROWN,2012,C,Roller/Cutter,2.6067124959469496,1.1767024094825054,-1.8151991773040614,3.1723901295684933
KELSEY GRIFFIN,2011,F,Roller/Cutter,2.602976778828505,5.94346977741063,0.1577063701068928,6.745014081298865
ALEXIS HORNBUCKLE,2008,G,Secondary Creator/Distributor,2.6022165698305697,6.243698540281685,-0.5442250452945445,6.987218533013849
SUE WICKS,2000,F,Roller/Cutter,2.599128774598644,9.362330404480767,0.02225610350302265,4.076803114985537
TONI YOUNG,2014,F,Roller/Cutter,2.5958118496751377,15.50582967282998,-10.364746090395517,-3.76916901773504
E.C. HILL,2001,G,Spot-up Shooter,2.5928582508860494,-27.20032965049133,,
SHERYL SWOOPES,2003,SG,Primary On-Ball Creator,2.589987695060561,0.4994226231704529,2.166034747663125,2.0646476329554253
ALLISON FEASTER,1999,F,Spot-up Shooter,2.583024189232416,1.518393400514037,-1.927086686591783,3.2643715174053125
MAIMOUNA DIARRA,2017,C,Interior Primary Option,2.56817963770604,28.499006740192108,-0.27089760583396716,80.1398458561902
TIA JACKSON,1997,F,Secondary Creator/Distributor,2.5606344871592865,6.127481947945036,-6.21052301134553,4.052951421997401
MARQUESHA DAVIS,2024,G,Roller/Cutter,2.5605384838815963,4.358130168892679,-1.4290325416154142,-12.058675988753336
TICHA PENICHEIRO,1998,G,Secondary Creator/Distributor,2.560410319748688,-0.919274279190717,2.3188197369311285,-1.8029443510374557
KENISHA BELL,2019,G,Spot-up Shooter,2.5521677543097807,30.896739048718864,,
ANGELINA WILLIAMS,2006,G,Secondary Creator/Distributor,2.5355443579922317,-5.160884859065291,-6.830267517152736,-2.9480696491891916
TAMARA MOORE,2004,G,Secondary Creator/Distributor,2.5295223825502915,5.644138679047853,1.8298563459029942,7.903968142987365
KAELA DAVIS,2024,F,Roller/Cutter,2.527318739161872,-15.272532986710942,-14.319316797172165,-53.1645632882957
RUTH RILEY,2001,C,Roller/Cutter,2.524232166878781,5.611917606137994,-1.1954174428684525,4.258513620629354
NICOLE KUBIK,2000,G,Secondary Creator/Distributor,2.523218046644883,-9.920666863212322,-3.984002325134418,-28.364127513340595
SYDNEY WIESE,2018,G,Spot-up Shooter,2.475188836878388,-15.231950444136954,-13.776241132291887,-42.387225792484074
STACY FRESE,2000,G,Spot-up Shooter,2.4736184188019106,-2.181197834493652,-0.7030616164035544,-17.288751756061963
SANCHO LYTTLE,2006,F,Roller/Cutter,2.472915038480992,11.099272564129912,0.573680321303951,19.63880240329609
RUSHIA BROWN,2003,F,Roller/Cutter,2.4637401387735562,2.8878647696248083,0.6483199952785381,-1.6571701070093243
JESSIE HICKS,2002,PowerF,Interior Primary Option,2.452523053383226,4.197094316247038,-2.2930061180880896,-1.312122313058632
JANELL BURSE,2009,C,Roller/Cutter,2.437880711715032,4.572399451771724,0.05683658768376576,7.024468013616017
SANCHO LYTTLE,2008,F,Interior Primary Option,2.4261443349662435,5.152357056422824,-2.9564684956358147,-0.9829018719128726
TIFFANI JOHNSON,1998,C,Roller/Cutter,2.420813316532688,28.05141630909434,-9.70172027731521,-7.7275533353795645
VENUS LACY,1999,C,Roller/Cutter,2.420441270868264,3.02898249660338,-3.434305595746798,-5.3902187417016005
BRIONNA JONES,2017,F,Roller/Cutter,2.4192754409588604,11.491076900402208,-0.9140176291522235,7.463463988894737
AMANDA LASSITER,2002,F,Spot-up Shooter,2.4172559881671565,5.632440640409385,-0.8099896996841331,4.417018007332195
MARKEISHA GATLING,2016,C,Roller/Cutter,2.417025496716029,-0.4596583722230939,-3.734031412925802,-5.63635270878221
MARGO DYDEK,2002,C,Perimeter-Oriented Big/Wing,2.411772068106713,1.925288315619728,-0.31340558576101474,0.44452629494345564
TERESA WEATHERSPOON,1998,G,Secondary Creator/Distributor,2.4105994433532434,3.99272778068366,0.5326682168519725,4.316732928903969
ANGELA AYCOCK,1999,G,Spot-up Shooter,2.40821282662485,7.178908550027411,-12.335112039552484,13.3532091354989
CANDACE PARKER,2023,PowerF,Secondary Creator/Distributor,2.407022701567943,14.385918229187652,-5.404837108045177,16.747599107221607
CARLA MCGHEE,2000,F,Roller/Cutter,2.403648854017479,5.0917722025035985,-3.4065134200501848,-0.1523895443828316
RUTH RILEY,2012,C,Roller/Cutter,2.4032781915228623,-2.706061535653999,0.26219513947068096,-11.90774142778078
CHRISSY GIVENS,2008,G,Secondary Creator/Distributor,2.3982102181947043,30.65628584992934,,
TERESA WEATHERSPOON,2004,G,Secondary Creator/Distributor,2.3958701082032166,2.9284513198790787,-3.8845178762990527,2.533916841402129
KAYTE CHRISTENSEN,2002,F,Roller/Cutter,2.395632284508318,-7.640523721663743e-05,-1.854834991282039,-5.412880139614269
HAMCHETOU MAIGA-BA,2002,F,Roller/Cutter,2.3892173367592546,2.867802590778088,-8.042745408871244,-1.830380659758032
GABBY WILLIAMS,2018,F,Roller/Cutter,2.3878578567802924,-6.1418169159721145,0.5564106153485051,-9.923221106619351
LOREE MOORE,2005,G,Secondary Creator/Distributor,2.3873481414277014,3.7235329657491825,-4.003078075107885,-1.6565502220351762
ERIN PERPEROGLOU,2007,F,Interior Primary Option,2.383915095030737,2.7461823792711244,-3.2223301972559257,-4.029046683313506
CHLOE JACKSON,2019,G,Roller/Cutter,2.3624779217797287,-0.6784992826651681,-7.668483308142312,-34.292039526685926
ERIN PERPEROGLOU,2001,F,Secondary Creator/Distributor,2.3614348814899144,2.1779290633856823,-2.8835204418996248,-1.7463362264658184
KATIE LOU SAMUELSON,2019,F,Spot-up Shooter,2.35933882336386,-7.669931420010226,-0.6221191468503147,-19.07930015085342
EWELINA KOBRYN,2011,C,Roller/Cutter,2.3490112007145627,6.640908501434499,-8.355228331615887,8.855012168836637
SHERILL BAKER,2008,G,Interior Primary Option,2.3462836980452275,14.31041291732716,-6.925330761695435,-2.960843419531109
SHERYL SWOOPES,2000,SG,Perimeter-Oriented Big/Wing,2.343054256025517,5.585166610077989,2.955110554250446,9.458011872397229
PENNY TAYLOR,2013,F,Spot-up Shooter,2.3374558439841358,0.1097511195539439,-3.951565155298692,-12.585534891591891
KRISTINE ANIGWE,2020,PowerF,Roller/Cutter,2.337266905630826,2.7266929214065057,-5.910566078778889,3.472902336542324
JENNIE SIMMS,2023,G,Roller/Cutter,2.326763941623911,-0.2948028941221068,-4.0847728089295465,14.948959238411916
LATOYA SANDERS,2008,PowerF,Roller/Cutter,2.3227006777190695,-1.8596356165841577,-4.531831364887553,0.24463165028548928
TARI PHILLIPS,1999,PowerF,Interior Primary Option,2.3209888706656248,4.9171358917458345,-0.903455533412524,-3.537539645082207
NIKKI GREENE,2014,PowerF,Roller/Cutter,2.318708538339578,7.803155320022251,1.364077761671627,-8.718209617401149
ERICA WHITE,2008,G,Secondary Creator/Distributor,2.3152275205331416,5.3050736916535355,-0.13239188627881449,1.0306784031521374
BARBARA FARRIS,2000,PowerF,Interior Primary Option,2.3129823694294345,-0.2412519912718716,-2.71225412239499,-15.863902174432324
TEMI FÁGBÉNLÉ,2017,C,Roller/Cutter,2.307145166436027,11.104105066924594,-9.836833071875017,-2.899922968493671
ERICA WHITE,2009,G,Secondary Creator/Distributor,2.29794855224466,2.1356335825406156,-14.86888290960873,-31.43421731419048
RUTH RILEY,2008,C,Secondary Creator/Distributor,2.2955528936428102,7.455718902987332,-6.165716744201921,1.1230708392664948
TARI PHILLIPS,2006,PowerF,Roller/Cutter,2.2811510938173747,-0.9994943385683152,-4.842050900757397,-15.948374950916564
DEMYA WALKER,2000,F,Interior Primary Option,2.275559411657152,2.8226631483633344,-3.051244389343277,-6.010943230316862
GORDANA GRUBIN,2004,G,Secondary Creator/Distributor,2.2712833753795194,2.6672364814757747,-12.857953931382633,-2.937184185985151
CHRISTI THOMAS,2008,PowerF,Roller/Cutter,2.270673065050962,11.857825785245778,-4.855812704249798,7.811739739926348
TEANA MILLER,2003,C,Roller/Cutter,2.257147701363191,8.102588738722368,1.4083347727554056,12.069061597355727
SUZY BATKOVIC-BROWN,2009,C,Secondary Creator/Distributor,2.253536501734586,21.003051924309393,-11.76490226255773,10.516740365463637
JACINTA MONROE,2011,F,Roller/Cutter,2.249826141002126,19.67781830874737,-1.772608964415804,17.514590896464963
BRITTNEY GRINER,2015,C,Interior Primary Option,2.2433919844307484,5.79464361717366,-1.7534980453064923,6.088553075176665
JAIME NARED,2019,SG,Roller/Cutter,2.23376991187225,-1.4820320218914016,,
TARI PHILLIPS,2004,PowerF,Interior Primary Option,2.2227481865434755,2.7515492213656976,-4.247418521488871,-2.369962787323249
MATEE AJAVON,2015,G,Secondary Creator/Distributor,2.2109347613680916,1.5073596103312623,-0.1952528513062055,6.797165019715646
ALESSANDRA SANTOS DE OLIVE,2000,C,Roller/Cutter,2.2046464057007253,-7.371435849908847,-16.4520600772234,-105.99461873586421
BRIANNA KIESEL,2016,G,Secondary Creator/Distributor,2.2018982736834873,3.300683170762278,-13.552787947884983,-24.45647374673152
JESSIE HICKS,1997,PowerF,Roller/Cutter,2.196405889373213,-1.378942256511931,-6.467674848376423,-9.487675218370118
EDWINA BROWN,2003,SG,Secondary Creator/Distributor,2.1958840862392153,6.2555206026898755,-0.9330870653868208,5.000375260601853
JONQUEL JONES,2019,C,Perimeter-Oriented Big/Wing,2.193438791481782,5.965752036903682,-1.6841235130641188,5.835773034595774
STEPHANIE WHITE,2004,SG,Spot-up Shooter,2.191509708181339,-3.693313254545922,-3.026902176493547,-10.997789367849258
CHANTE BLACK,2009,C,Roller/Cutter,2.186482129007443,3.5437871032639725,1.1537997770264334,-1.1413093749311223
ERIKA DE SOUZA,2008,PowerF,Interior Primary Option,2.1795627171611756,-8.871675099614613,-3.556227320552016,-18.740116514091135
LUCIENNE BERTHIEU,2004,PowerF,Roller/Cutter,2.1745777541597464,14.463231722456614,-1.1545656930962247,15.956129860573016
SANCHO LYTTLE,2011,F,Perimeter-Oriented Big/Wing,2.1743797614106217,2.7578756132636864,3.35200561623179,8.886902015718292
VAL WHITING,2001,PowerF,Roller/Cutter,2.1723123177721733,1.1923882681778442,-0.8602327469251274,-0.8581083044544977
CHARISSE SAMPSON,2000,G,Spot-up Shooter,2.1606211988997,1.9007948141366544,-3.351975356479578,0.6530325144263569
LI YUERU,2022,C,Roller/Cutter,2.1575899684262367,9.531152751893014,-3.640021663584096,3.9790997123370504
STELLA JOHNSON,2020,G,Secondary Creator/Distributor,2.1551180762217936,-20.159772907994295,-5.954587610853771,-38.82757751168246
MARGO DYDEK,2006,C,Interior Primary Option,2.148578820596713,1.8791913239867588,0.3134944022550088,0.9013603573210308
ANDREA CONGREAVES,1998,PowerF,Spot-up Shooter,2.1458486235232814,1.141951742428322,-2.615542273050543,-3.0036088653792063
NAVONDA MOORE,2007,G,Secondary Creator/Distributor,2.1416843492333393,6.724144903650288,-7.232759495331496,-15.672371128638794
LEVYS TORRES,2001,C,Secondary Creator/Distributor,2.139480279803129,14.621447732741004,,
NYARA SABALLY,2024,C,Roller/Cutter,2.137783980509188,3.446858316245367,-5.029659135158978,-2.305135748752399
SANCHO LYTTLE,2007,F,Interior Primary Option,2.137071269646445,8.564964126923883,-4.28140868630102,2.8407171500431794
SUE WICKS,1997,F,Interior Primary Option,2.121965387429442,8.597077808417701,-5.233203713154765,7.798723536435645
MAYLANA MARTIN,2000,PowerF,Roller/Cutter,2.119780820721672,6.225786223521781,-2.038837458059001,-2.214441577541689
MARIA STEPANOVA,2005,C,Interior Primary Option,2.1145424015098073,4.978954368229104,3.0139774365965373,7.726338799253204
SHERYL SWOOPES,1999,SG,Perimeter-Oriented Big/Wing,2.109933905909357,5.606442833587617,-0.10383900492487586,4.8382136518119765
ALISON BALES,2007,C,Roller/Cutter,2.104479043821419,4.063660642284643,-2.079962075590611,1.4722580024421568
ALANA BEARD,2017,SG,Secondary Creator/Distributor,2.1042529137788826,7.1615323923707725,4.866077980406771,10.583382985959656
JANELL BURSE,2004,C,Interior Primary Option,2.0978848501831657,3.683884054737118,-5.339932541342542,-2.0744554906941177
UMEKI WEBB,1997,SG,Secondary Creator/Distributor,2.086266665568963,5.46220727399088,-3.9128338116001853,3.6405506315587184
NICKY ANOSIKE,2008,PowerF,Interior Primary Option,2.0782814666647327,-1.339085989183934,-1.8846973774786018,-9.220178954383568
RUSHIA BROWN,1998,F,Interior Primary Option,2.0768543181261485,3.5524515825259355,-2.6490902145360042,-4.030854593809347
TAMMY SUTTON-BROWN,2010,C,Roller/Cutter,2.0652313593902747,2.3056474688401103,-4.968386197361942,4.653129381285678
SASHA GOODLETT,2015,C,Roller/Cutter,2.062244329631483,10.43584576668813,0.8859304814377125,13.94929992971556
VALERIE STILL,1999,F,Roller/Cutter,2.052933995956707,3.413476988897573,-1.5923391840128107,5.514483289742216
NATASHA HOWARD,2018,F,Interior Primary Option,2.049024987081705,4.35375001315338,-2.559476598367121,4.660606555815252
MARGO DYDEK,2004,C,Interior Primary Option,2.037338845236763,-0.7860811935750553,-4.082038992699914,-5.4063271180632615
SYDNEY COLSON,2011,G,Secondary Creator/Distributor,2.0291255945656155,1.6716275414832371,-4.626297917275858,-9.08683964551783
JESSICA DAVENPORT,2009,C,Roller/Cutter,2.023375509697005,2.9229589283779873,0.3813707830150974,3.102550509397999
OCTAVIA BLUE,2003,F,Roller/Cutter,2.0224709682048427,11.405156554377989,-17.542700120461085,17.480039423307
TAJ MCWILLIAMS-FRANKLIN,2002,PowerF,Roller/Cutter,2.0202858511159234,0.2591615700265336,-4.886657751823231,-12.135855697395643
CAMILLE SMITH,2007,F,Roller/Cutter,2.0007734299063307,3.4239895825825535,5.04987849535245,4.313181617815735
ASHLEY ROBINSON,2010,C,Roller/Cutter,1.9999216013145673,2.656982066830973,0.345872395423229,-9.965775824538998
TICHA PENICHEIRO,2000,G,Secondary Creator/Distributor,1.9984731111527485,3.657355548158819,-4.182361294638632,-6.665849731005402
GLORY JOHNSON,2012,F,Interior Primary Option,1.996164759945816,-0.7209076488262524,1.359257729401458,3.1602466949227765
MARGO DYDEK,2007,C,Roller/Cutter,1.995689932947548,6.510297377388058,-0.5445916831108002,5.666314331905229
BETNIJAH LANEY-HAMILTON,2015,SG,Roller/Cutter,1.9934454622173643,4.200597004881501,-4.228518069898687,-4.743920698647604
MAYLANA MARTIN,2001,PowerF,Secondary Creator/Distributor,1.9866217779313036,2.4902449663389743,-3.0408923957699363,-0.021000377615244314
CRYSTAL ROBINSON,2007,F,Secondary Creator/Distributor,1.9788092352765771,-14.13468455783471,-15.997903101708408,-17.322636489077883
