Player,Year,Pos,Archetype,OBPM,mean
PLENETTE PIERSON,2009,F,Roller/Cutter,-10.830400112022318,-30.646414224180393
NIKKI GREENE,2014,PowerF,Roller/Cutter,-10.834558280772393,-15.150600232286918
ALEXIS HORNBUCKLE,2011,G,Spot-up Shooter,-10.855389256088568,-9.409240176363792
KRISTEN O'NEILL,2008,SG,Secondary Creator/Distributor,-10.88300010993847,-26.691614015370025
KRISTEN VEAL,2002,G,Spot-up Shooter,-10.898735693143495,-9.261892877629894
DONEEKA LEWIS,2007,G,Secondary Creator/Distributor,-10.902849048152802,-16.35882380725951
TIFFANY WOOSLEY,1998,G,Spot-up Shooter,-10.910496593350851,-4.186491423946488
NANCY LIEBERMAN,1997,G,Spot-up Shooter,-10.917771579835659,-10.246756036684973
SANDORA IRVIN,2006,F,Roller/Cutter,-10.929176239550412,-23.122027675052134
MEIGHAN SIMMONS,2017,G,Spot-up Shooter,-10.956555802416087,-3.788620597156703
MAIMOUNA DIARRA,2017,C,Interior Primary Option,-10.977107666464342,-18.451245956615313
AMANDA THOMPSON,2010,F,Roller/Cutter,-10.98587436009132,-16.341773775568274
SHONA THORBURN,2006,G,Secondary Creator/Distributor,-11.010051278165506,-1.339402882294128
YOLANDA MOORE,1997,PowerF,Roller/Cutter,-11.022290746852951,-17.68842373084789
EVINA WESTBROOK,2023,G,Secondary Creator/Distributor,-11.028727936187048,4.778998280811786
TULLY BEVILAQUA,2012,G,Spot-up Shooter,-11.040647581622277,-12.118433852532146
TAI DILLARD,2003,G,Secondary Creator/Distributor,-11.051888648010616,-17.431321795768092
MARKITA ALDRIDGE,2001,G,Secondary Creator/Distributor,-11.079843745023807,-2.396578870786826
SEIMONE AUGUSTUS,2019,SG,Secondary Creator/Distributor,-11.09697457348911,-4.885875487870294
TRACY HENDERSON,2002,C,Roller/Cutter,-11.105137744498967,-9.415935754182374
TAJAMA ABRAHAM,1998,C,Roller/Cutter,-11.107813521944525,-1.5162357502203416
KASHA TERRY,2007,PowerF,Roller/Cutter,-11.127845678482572,-13.031198647722244
ROMANA HAMZOVA,2000,G,Secondary Creator/Distributor,-11.165832672410728,-21.585140612781803
NIA COFFEY,2022,F,Secondary Creator/Distributor,-11.168694534761388,-11.922515814709598
KATRYNA GAITHER,2000,C,Roller/Cutter,-11.169639361361266,3.840401196266865
KATRINA COLLETON,2001,F,Secondary Creator/Distributor,-11.200409102923322,-18.674649071593574
LINDSAY BOWEN,2007,G,Spot-up Shooter,-11.201996767729668,-4.35377928179776
BETNIJAH LANEY-HAMILTON,2016,SG,Roller/Cutter,-11.212088923763094,-17.864942202198126
LE'COE WILLINGHAM,2005,F,Interior Primary Option,-11.262727087331186,-23.146346167947573
HAMCHETOU MAIGA-BA,2002,F,Roller/Cutter,-11.272103663699122,-7.3840771171801
JENNY BOUCEK,1997,G,Secondary Creator/Distributor,-11.272566956767644,-14.563740087664266
NIKKI MCCRAY,2005,G,Secondary Creator/Distributor,-11.280924575447148,-12.12737565598341
ALAINA COATES,2023,C,Roller/Cutter,-11.294982897142225,-20.97526268474542
COQUESE WASHINGTON,1998,G,Spot-up Shooter,-11.29599279796987,-2.0980744886867906
JENNY MOWE,2003,C,Roller/Cutter,-11.318635093322355,-22.76857110556112
STELLA JOHNSON,2021,G,Spot-up Shooter,-11.329613177111716,-24.878882618486188
SHYRA ELY-GASH,2006,F,Secondary Creator/Distributor,-11.333534931136635,-14.23389866758444
SEQUOIA HOLMES,2010,G,Secondary Creator/Distributor,-11.336476260119902,-11.661679739638409
JAZMON GWATHMEY,2018,G,Secondary Creator/Distributor,-11.415949850196762,-12.692650326565722
BRIANNA KIESEL,2016,G,Secondary Creator/Distributor,-11.445649056180837,-8.220054505343356
CHELSEA HOPKINS,2013,G,Secondary Creator/Distributor,-11.473194838927682,-7.150967126162758
DAWN EVANS,2012,G,Spot-up Shooter,-11.50689193602991,-33.085140348552486
VICTARIA SAXTON,2023,F,Roller/Cutter,-11.510020824053472,-26.167597962600286
ELENA TORNIKIDOU,1999,F,Roller/Cutter,-11.528828419526283,-12.791153931273326
JACKI GEMELOS,2020,G,Spot-up Shooter,-11.58523744151998,-4.1849315549557
LAETICIA AMIHERE,2024,F,Roller/Cutter,-11.587526652546742,-17.074926008965914
DANIELLE MCCULLEY,2002,PowerF,Roller/Cutter,-11.5901513765364,-21.040402064210845
JASMINA PERAZIC-GIPE,1997,SG,Secondary Creator/Distributor,-11.595470977846478,-21.544357591521408
MAKAYLA EPPS,2017,G,Secondary Creator/Distributor,-11.59701254813337,-32.77347096097262
ANDREA RILEY,2012,G,Secondary Creator/Distributor,-11.607229797126742,-20.440101905922155
ANGIE POTTHOFF,2000,F,Secondary Creator/Distributor,-11.623154049899078,-27.87043516657809
BROOKE QUEENAN,2006,F,Secondary Creator/Distributor,-11.627943160320012,-43.56770933926075
KATARINA LAZIC,2001,G,Interior Primary Option,-11.632423774849464,-15.651611970839928
BRIDGET CARLETON,2019,F,Spot-up Shooter,-11.639915459226003,-17.129632500553228
BRIDGETTE GORDON,1998,F,Roller/Cutter,-11.650970777625496,-7.124365351746608
ALICIA THOMPSON,1998,F,Secondary Creator/Distributor,-11.652651672006641,-20.04991339507157
AVERY WARLEY-TALBERT,2019,C,Roller/Cutter,-11.704520181773006,5.802049569503652
SHAO TING,2019,F,Interior Primary Option,-11.710630765010745,-20.407660383891695
CHARISMA OSBORNE,2024,G,Secondary Creator/Distributor,-11.75330599220117,-16.600443104292417
CISTI GREENWALT,2006,C,Interior Primary Option,-11.753831581796788,-32.10395211022903
CHELSEA DUNGEE,2021,G,Spot-up Shooter,-11.760341165341082,-19.780790875874015
AMY ATWELL,2022,F,Spot-up Shooter,-11.777591739647045,-3.34326500810006
RHONDA BLADES,1997,G,Spot-up Shooter,-11.787146145979346,-13.336947217457697
AALIYAH WILSON,2021,G,Secondary Creator/Distributor,-11.865593132629233,-11.419221678001977
BRIANA BUTLER,2015,G,Roller/Cutter,-11.87273899099019,2.3173165543443632
DEMYA WALKER,2008,F,Roller/Cutter,-11.905710168853268,-15.26609669561856
LATOYA BOND,2008,G,Spot-up Shooter,-11.908526084978917,-9.833493199792056
WANDA GUYTON,1998,C,Roller/Cutter,-11.917866608848701,-8.252367839747805
MARION JONES,2011,G,Roller/Cutter,-11.923988108560213,-13.835652506272492
BETTY LENNOX,2011,G,Spot-up Shooter,-11.955546100412368,-27.532293643690995
TAUSHA MILLS,2007,C,Roller/Cutter,-11.966205285850219,-6.051462664892402
EVELYN AKHATOR,2017,F,Roller/Cutter,-11.993543304352658,-44.42774764012294
REBECCA LOBO,2001,C,Roller/Cutter,-11.99805084974643,-0.2290779313230007
FRIDA ELDEBRINK,2016,G,Secondary Creator/Distributor,-12.02564480433629,-17.84729612213009
OLYMPIA SCOTT,2005,C,Roller/Cutter,-12.059835844771774,-8.45002107192118
CHARMIN SMITH,2003,G,Spot-up Shooter,-12.122533593847898,-35.778969644473904
HIND BEN ABDELKADER,2018,G,Spot-up Shooter,-12.134622274894355,-9.985682101185006
MONICA WRIGHT,2016,G,Secondary Creator/Distributor,-12.139379845948282,-23.16004398223952
ERIN THORN,2013,G,Spot-up Shooter,-12.143978238311044,-14.004028035418266
KIANA WILLIAMS,2021,G,Spot-up Shooter,-12.16846804720562,-41.88125480870925
CASS BAUER-BILODEAU,1999,C,Roller/Cutter,-12.17947634217991,-10.02727643703104
ASHLEY BATTLE,2005,F,Roller/Cutter,-12.234777382893435,-5.851256668806801
TANJA KOSTIC,2000,F,Roller/Cutter,-12.290041876099568,-3.3132353886935757
ALEAH GOODMAN,2021,G,Secondary Creator/Distributor,-12.298982883190476,-48.503473310222546
OCTAVIA BLUE,2003,F,Roller/Cutter,-12.314775653738844,-42.38139678456124
TIFFANI JOHNSON,1998,C,Roller/Cutter,-12.32606111016078,-5.679709246402316
CHANEL MOKANGO,2010,F,Roller/Cutter,-12.361555064070856,-22.417884772880143
KARIMA CHRISTMAS-KELLY,2020,SG,Primary On-Ball Creator,-12.37174300544396,-20.5870209083657
KELLY BOUCHER,1998,F,Secondary Creator/Distributor,-12.405238839803914,-10.410519885268108
ANASTASIA KOSTAKI,2006,G,Secondary Creator/Distributor,-12.406939784339416,-5.634097974882691
RHONDA BANCHERO,2000,C,Roller/Cutter,-12.427870274541744,-12.58095391956512
DYMOND SIMON,2012,G,Primary On-Ball Creator,-12.445092935358668,-13.158790854501545
MAREN WALSETH,2002,F,Secondary Creator/Distributor,-12.458982584153503,-13.652502159456295
ALISON LACEY,2010,G,Spot-up Shooter,-12.466203054558141,-13.25956953737632
NAVONDA MOORE,2007,G,Secondary Creator/Distributor,-12.510042150816588,-5.289371586261176
COQUESE WASHINGTON,1999,G,Secondary Creator/Distributor,-12.511279118293029,-11.513664338812276
KATHLEEN DOYLE,2020,G,Spot-up Shooter,-12.520226825754085,-13.746947875446724
ASTOU NDIAYE-DIATTA,2007,F,Roller/Cutter,-12.532895427178419,-2.8470288583983976
TAI DILLARD,2005,G,Secondary Creator/Distributor,-12.533154474595781,13.700057565364288
KAMIAH SMALLS,2022,G,Secondary Creator/Distributor,-12.53410840095707,-14.436747799949927
AMAYA VALDEMORO,1998,F,Secondary Creator/Distributor,-12.540877568208012,8.737982085779151
ASHLEY SHIELDS,2008,G,Primary On-Ball Creator,-12.559401132463906,-28.685447679593675
BLAKE DIETRICK,2019,G,Secondary Creator/Distributor,-12.571244441255379,-14.805578414542286
LEIGH AZIZ,2003,F,Interior Primary Option,-12.595515280465916,-5.062870182963774
BREANNA LEWIS,2018,C,Interior Primary Option,-12.63367236264994,-21.510300940576148
DOMINIQUE CANTY,2012,G,Secondary Creator/Distributor,-12.686332050956645,-25.8862585718107
PAIGE SAUER,2001,C,Interior Primary Option,-12.71474547456772,-56.80430917268868
ABI OLAJUWON,2011,C,Roller/Cutter,-12.74197967703997,-12.82978029228169
KENDRA WECKER,2008,F,Spot-up Shooter,-12.780532563029366,15.529203198903827
BASHAARA GRAVES,2016,F,Roller/Cutter,-12.824994401892589,-20.136863856560375
TRICIA BADER BINFORD,1998,G,Spot-up Shooter,-12.842521391991802,-14.205896767570128
MERCEDES RUSSELL,2022,C,Roller/Cutter,-12.84629366894219,-39.91972581973209
TIFFANY MCCAIN,2002,G,Secondary Creator/Distributor,-12.864309097950613,-29.823771364938107
SHATORI WALKER-KIMBROUGH,2021,G,Secondary Creator/Distributor,-12.88853205764695,-3.106866750913151
PIETRA GAY,1997,SG,Secondary Creator/Distributor,-12.95120614503254,9.19291923053331
IFY IBEKWE,2017,F,Secondary Creator/Distributor,-12.960557940070656,-19.27499869056502
NEVRIYE YILMAZ,2003,C,Roller/Cutter,-12.988485586721827,-22.496397084478193
RHONDA BLADES,1998,G,Spot-up Shooter,-13.058005190429615,-14.068847204295428
TIFFANY BIAS,2014,G,Secondary Creator/Distributor,-13.06636845508955,0.729644885427453
KORIE HLEDE,2002,G,Secondary Creator/Distributor,-13.067177417374198,-14.803271507935984
BLAKE DIETRICK,2016,G,Roller/Cutter,-13.086243644706396,-10.310036041411436
SHONA THORBURN,2007,G,Interior Primary Option,-13.093358443745121,-39.262896296460546
GRACE DALEY,2003,G,Secondary Creator/Distributor,-13.10583008158125,-14.863383812705475
MICHAELA PAVLICKOVA,2001,F,Roller/Cutter,-13.146307139549174,-26.499458040130524
AMBER JACOBS,2008,G,Spot-up Shooter,-13.158875197146344,-1.3157616935430505
BRITTANY WILKINS,2008,C,Secondary Creator/Distributor,-13.179962605794604,-96.67745310431744
KHAALIA HILLSMAN,2023,C,Secondary Creator/Distributor,-13.179962605794604,-102.52044964040634
VICTORIA MACAULAY,2015,F,Roller/Cutter,-13.190357391105561,3.168874985516028
WHITNEY KNIGHT,2016,G,Spot-up Shooter,-13.2045153948569,-22.57264693581884
DALMA IVANYI,1999,G,Secondary Creator/Distributor,-13.215099950876107,-6.702995843596311
MICHELLE CAMPBELL,2000,C,Secondary Creator/Distributor,-13.270988135246464,-7.925983386297274
NYREE ROBERTS,1999,C,Roller/Cutter,-13.302740932833892,-1.4145435340871202
TAMICHA JACKSON,2005,G,Primary On-Ball Creator,-13.321641151364409,-12.356338476490132
MACTABENE AMACHREE,2003,F,Roller/Cutter,-13.379696054475671,-29.00918575408763
NIKA MÜHL,2024,G,Secondary Creator/Distributor,-13.393327445537683,-17.524675560005694
TAYLOR SOULE,2023,F,Roller/Cutter,-13.525029683647036,-26.482181897791214
NICOLE KUBIK,2001,G,Secondary Creator/Distributor,-13.534651741311926,-7.248253579249477
ERICA WHEELER,2015,G,Secondary Creator/Distributor,-13.536255549076028,-9.849559983713636
VALERIE STILL,1999,F,Roller/Cutter,-13.563217694154572,-9.70664511521518
BRANDY REED,2001,F,Perimeter-Oriented Big/Wing,-13.566419440586582,-15.353923843193437
IZIANE CASTRO MARQUES,2012,SG,Secondary Creator/Distributor,-13.635766519128401,-24.11642577977272
MADI WILLIAMS,2023,SG,Roller/Cutter,-13.66440960836116,-20.548771159714654
AYANA WALKER,2007,F,Roller/Cutter,-13.684406418282407,-12.455540649440511
SHEILA LAMBERT,2005,G,Primary On-Ball Creator,-13.72328627724923,-20.33168564520776
JAZMINE JONES,2022,G,Secondary Creator/Distributor,-13.739279130778437,-17.35524139744746
KATELAN REDMON,2012,SG,Roller/Cutter,-13.768827331593469,-25.79563940007485
ASTOU NDIAYE-DIATTA,2004,F,Roller/Cutter,-13.784340707882103,-8.818418360170295
CLAIRE COGGINS,2007,G,Spot-up Shooter,-13.836478024071251,-9.514977000110514
KATASHA ARTIS,1997,F,Secondary Creator/Distributor,-13.88205900808708,-11.382526426346129
KAAYLA CHONES,2006,C,Roller/Cutter,-13.898658592832827,-32.44381962897595
BRIANA BUTLER,2014,G,Roller/Cutter,-13.908348685279428,-11.139706882716052
TIFFANY STANSBURY,2010,PowerF,Roller/Cutter,-13.93016568327527,-28.17009959392429
DONNA HARRINGTON,2000,F,Roller/Cutter,-13.948372309501,-2.4993115508559502
JAMEKA JONES,2000,G,Primary On-Ball Creator,-13.954870336246081,-15.86649066920887
NURIA MARTINEZ,2010,G,Spot-up Shooter,-14.018438764292316,-10.486311558845756
CRYSTAL ROBINSON,2007,F,Secondary Creator/Distributor,-14.052492443177172,3.2452025473711172
KELLY MAZZANTE,2011,G,Spot-up Shooter,-14.068944028261717,3.682001135790898
VENUS LACY,2000,C,Interior Primary Option,-14.148120287409185,-38.469707589930024
REHEMA STEPHENS,1998,G,Primary On-Ball Creator,-14.216885451881371,-9.535990892798496
DANIELLE MCCRAY,2014,F,Secondary Creator/Distributor,-14.23397950982396,-8.816249266784695
LINDA FROHLICH,2007,PowerF,Secondary Creator/Distributor,-14.310395622498044,-8.233059625423293
TRACY HENDERSON,2003,C,Roller/Cutter,-14.323740092584337,-16.80637257037028
SHAE KELLEY,2015,F,Roller/Cutter,-14.324399387022051,-29.891779217954763
E.C. HILL,2000,G,Spot-up Shooter,-14.408635079350113,-10.547334687600392
BREANNA LEWIS,2017,C,Roller/Cutter,-14.413199724048852,-29.94072744105692
NURIA MARTINEZ,2005,G,Spot-up Shooter,-14.454083888582224,-0.4835883075890533
CHARMIN SMITH,1999,G,Roller/Cutter,-14.456656350553153,-4.298883002134202
ALLIE QUIGLEY,2009,G,Spot-up Shooter,-14.471108877569872,2.9443896597461037
CAITLIN BICKLE,2024,F,Spot-up Shooter,-14.511020497069048,-50.204116238484545
QUACY BARNES,2002,C,Interior Primary Option,-14.570029803759862,-35.816468749517426
KEISHA ANDERSON,2001,G,Secondary Creator/Distributor,-14.642979006921992,-12.622151791216798
BRITTANY WILKINS,2006,C,Roller/Cutter,-14.743324866177334,6.174300585471489
FELICIA RAGLAND,2003,G,Spot-up Shooter,-14.743766785114076,-35.580477072144404
SHANTIA OWENS,2002,F,Roller/Cutter,-14.747704103879311,35.87021406922953
PAT LUCKEY,2001,F,Secondary Creator/Distributor,-14.761550011349073,9.750783756788762
FLORINA PASCALAU,2008,C,Roller/Cutter,-14.776329216056114,-1.0442434353793588
CARLA MCGHEE,2001,F,Roller/Cutter,-14.78344672505483,-17.659023476709695
CHRISSY GIVENS,2008,G,Secondary Creator/Distributor,-14.850947825320773,-27.338679466354552
KRYSTYNA LARA,1999,G,Spot-up Shooter,-14.860590213676502,-5.918166497871197
LAURE SAVASTA,1997,G,Spot-up Shooter,-14.975961711963642,-16.334685471700194
SABRINA PALIE,2006,G,Secondary Creator/Distributor,-15.012348264502007,-21.527708883533705
SYDNEY CARTER,2012,G,Primary On-Ball Creator,-15.086060799513076,-50.733339745838464
ALESSANDRA SANTOS DE OLIVE,2000,C,Roller/Cutter,-15.129237306762153,-5.604420667460926
TEANA MULDROW,2018,F,Spot-up Shooter,-15.147810255047782,-8.505541503166736
IMANI WRIGHT,2018,G,Spot-up Shooter,-15.162870830477729,-103.27992272473357
REBECCA ALLEN,2015,SG,Secondary Creator/Distributor,-15.186858390434896,-7.268810002244982
CASS BAUER-BILODEAU,2002,C,Interior Primary Option,-15.291739657110472,-14.321537741600128
LEAH RUSH,2008,F,Secondary Creator/Distributor,-15.300222863647335,0.2600410974285558
JOSLYN TINKLE,2013,F,Roller/Cutter,-15.358193824761443,-18.06763130222833
CHANTE BLACK,2013,C,Roller/Cutter,-15.379346623947285,-35.30120222751487
COURTNEY CLEMENTS,2015,G,Spot-up Shooter,-15.486004257185748,-34.7391450380395
PETRA UJHELYI,2003,C,Roller/Cutter,-15.520466942391458,-23.577999304385308
KALANI BROWN,2021,C,Roller/Cutter,-15.533326018241805,-37.68698000223616
HEATHER BUTLER,2014,G,Secondary Creator/Distributor,-15.671124031616355,-21.135354209060736
BRENE MOSELEY,2016,G,Secondary Creator/Distributor,-15.731009696557429,-20.08170588959695
KELLY MILLER,2012,G,Spot-up Shooter,-15.75468622156847,-27.757156917493795
LENAE WILLIAMS,2002,SG,Spot-up Shooter,-15.822118116716233,-6.100020813709673
JENNIFER WHITTLE,2001,C,Spot-up Shooter,-15.827751095954609,-21.106731619299374
MACTABENE AMACHREE,2001,F,Roller/Cutter,-15.836637914739093,-31.76231185508926
ADRIANNE ROSS,2008,G,Roller/Cutter,-15.885527337033695,-37.01412709070508
ANGELA AYCOCK,2000,G,Secondary Creator/Distributor,-16.099063794796535,39.62352555872169
SANDRINE GRUDA,2017,PowerF,Roller/Cutter,-16.11631082798999,-27.31042179804641
JASMINE WALKER,2021,F,Secondary Creator/Distributor,-16.122549050551548,-25.53086773349399
BRITTANY HRYNKO,2015,G,Spot-up Shooter,-16.16704039542726,-28.53865545121548
LESLIE JOHNSON,1998,F,Secondary Creator/Distributor,-16.220379589243812,-24.743990255288576
GORDANA GRUBIN,2005,G,Secondary Creator/Distributor,-16.23330934136853,-27.81437774558779
DAVALYN CUNNINGHAM,2002,F,Roller/Cutter,-16.251429969170275,-27.15527534834712
RESHEA BRISTOL,2001,G,Roller/Cutter,-16.2565085012924,-49.93122188564597
JOY CHEEK,2011,F,Secondary Creator/Distributor,-16.31900831511728,-34.7382366352866
MICHELLE CAMPBELL,1999,C,Roller/Cutter,-16.45419966491305,-18.84230687727276
MFON UDOKA,1998,F,Interior Primary Option,-16.532396932272807,-3.4135069267685965
EMILIE GOMIS,2006,G,Secondary Creator/Distributor,-16.631123209868484,-14.67851699942549
JESSICA BRUNGO,2005,F,Secondary Creator/Distributor,-16.631890914069466,-16.35024840983776
CIERRA BURDICK,2016,F,Roller/Cutter,-16.633731110225323,-28.48133076393329
MOLLY TUTER,1997,G,Secondary Creator/Distributor,-16.66777717131424,-41.52608719642916
KRYSTAL VAUGHN,2008,F,Roller/Cutter,-16.739809959452305,-32.28613817681405
JAMILA WIDEMAN,2000,G,Roller/Cutter,-16.846635536334038,-37.89203030158476
SYDNEY WIESE,2018,G,Spot-up Shooter,-16.968076363710143,-2.724066574892838
ARICA CARTER,2019,G,Secondary Creator/Distributor,-16.97376511044704,-26.36996468893117
ZANE TAMANE,2012,C,Roller/Cutter,-17.010126270583918,-30.717015405673727
DANIELLE MCCULLEY,2003,PowerF,Roller/Cutter,-17.019212628474044,-53.65861216823033
JENNIFER SMITH,2005,C,Secondary Creator/Distributor,-17.16683146185339,-33.5698508967311
MONIQUE AMBERS,2002,F,Roller/Cutter,-17.183109235054342,63.523120721215925
SOPHIE BRUNNER,2017,F,Roller/Cutter,-17.19617725186237,-2.3246602010966915
AMBER HARRIS,2018,F,Roller/Cutter,-17.20070079614207,19.425422708117257
HAN XU,2023,C,Roller/Cutter,-17.234988729962435,-33.34255621256343
SHONI SCHIMMEL,2018,G,Spot-up Shooter,-17.557255522068253,-49.01877802703774
CINDY BLODGETT,1999,G,Primary On-Ball Creator,-17.663466165064033,-9.489615226960478
INGA OREKHOVA,2014,G,Spot-up Shooter,-17.742316855215197,-10.155461932522783
MARCIE ALBERTS,1997,G,Spot-up Shooter,-17.976712336984985,-3.187951931243173
BECKY HAMMON,2013,G,Secondary Creator/Distributor,-17.98273821718581,-8.111497387698485
DESIREE FRANCIS,2000,F,Secondary Creator/Distributor,-18.107926034709394,46.16860310411745
BEGONA GARCIA,2002,G,Spot-up Shooter,-18.158097810196935,-12.48609342657432
DENIQUE GRAVES,1997,C,Roller/Cutter,-18.20767713079153,-14.836134912329124
INGA OREKHOVA,2015,G,Secondary Creator/Distributor,-18.24085785263975,7.147934783167555
USHA GILMORE,2000,G,Secondary Creator/Distributor,-18.278430383867047,-27.53078037338093
CHELSEA HOPKINS,2017,G,Secondary Creator/Distributor,-18.30571895734591,-33.419494417317345
MICHELLE SNOW,2015,C,Interior Primary Option,-18.30843586150127,-14.11512868660809
CECILIA ZANDALASINI,2017,F,Secondary Creator/Distributor,-18.43744680565905,-38.40317540604148
JACINTA MONROE,2011,F,Roller/Cutter,-18.61319279174192,-4.632446049092632
AMERYST ALSTON,2016,G,Secondary Creator/Distributor,-18.656706482924125,-103.36055814994909
AARYN ELLENBERG,2014,G,Secondary Creator/Distributor,-18.656706482924125,-98.62318288595536
WANISHA SMITH,2008,G,Secondary Creator/Distributor,-18.656706482924125,-95.47548469526802
KYM HOPE,2000,C,Interior Primary Option,-18.804104149831264,-13.71217268441383
KATRYNA GAITHER,2002,C,Secondary Creator/Distributor,-18.96293486832645,-43.192532512284345
CARA CONSUEGRA,2001,G,Secondary Creator/Distributor,-19.16422500683015,-19.735625141813145
KAMELA GISSENDANNER,2008,F,Roller/Cutter,-19.280157561963858,29.244718430241633
